Percentile,Duration
80.00000000000028,30.712948610980277
80.10000000000028,30.714983328946996
80.20000000000029,30.719252580180807
80.3000000000003,30.729947906499902
80.40000000000029,30.73705307796466
80.50000000000028,30.743082206859583
80.60000000000029,30.744399051417222
80.7000000000003,30.746727487871716
80.8000000000003,30.74792093051208
80.90000000000029,30.74982377651729
81.0000000000003,30.75640644609567
81.1000000000003,30.76631448538435
81.2000000000003,30.780866455589607
81.3000000000003,30.793977473645434
81.4000000000003,30.795317765758135
81.50000000000031,30.800689852831418
81.6000000000003,30.803068968912623
81.7000000000003,30.80568646286884
81.80000000000031,30.807509686437086
81.90000000000032,30.812077038826065
82.00000000000031,30.81392266181873
82.1000000000003,30.816369248139946
82.20000000000032,30.82468732410803
82.30000000000032,30.834220453983008
82.40000000000032,30.83755752124892
82.50000000000031,30.850037524003344
82.60000000000032,30.85217566826584
82.70000000000033,30.855425731729685
82.80000000000032,30.86343570692131
82.90000000000032,30.8645652545666
83.00000000000033,30.869077623222346
83.10000000000034,30.87215801123673
83.20000000000033,30.88308366616375
83.30000000000032,30.88712084470164
83.40000000000033,30.897263611013365
83.50000000000034,30.901963583723003
83.60000000000034,30.915725045376306
83.70000000000033,30.916663327345475
83.80000000000034,30.917767927936488
83.90000000000035,30.92318669515863
84.00000000000034,30.92921052599693
84.10000000000034,30.9342167940726
84.20000000000034,30.938770617213258
84.30000000000035,30.941755169006957
84.40000000000035,30.945861220612397
84.50000000000034,30.949142275360913
84.60000000000035,30.95292618249033
84.70000000000036,30.965641857126652
84.80000000000035,30.97227220927112
84.90000000000035,30.98666511745004
85.00000000000036,30.99883144384812
85.10000000000036,31.00529588427257
85.20000000000036,31.011633368049143
85.30000000000035,31.018267940144035
85.40000000000036,31.026910619496267
85.50000000000037,31.03248470211036
85.60000000000036,31.03395942262829
85.70000000000036,31.03988457603259
85.80000000000037,31.054885547633923
85.90000000000038,31.056556790679043
86.00000000000037,31.067659958528868
86.10000000000036,31.07359154116599
86.20000000000037,31.07467808456635
86.30000000000038,31.077305044993114
86.40000000000038,31.08693016078512
86.50000000000037,31.098529796566417
86.60000000000038,31.10440163847427
86.70000000000039,31.11519355088
86.80000000000038,31.121898347285207
86.90000000000038,31.134219378394377
87.00000000000038,31.139511270137376
87.10000000000039,31.15579166921418
87.20000000000039,31.16721062801273
87.30000000000038,31.177894292666515
87.40000000000039,31.184489654514184
87.5000000000004,31.19105469260024
87.60000000000039,31.220719198088993
87.70000000000039,31.226194080521697
87.8000000000004,31.231638039544308
87.9000000000004,31.235454138125018
88.0000000000004,31.247795899484522
88.10000000000039,31.254040042930345
88.2000000000004,31.267238692807066
88.30000000000041,31.268308417103476
88.4000000000004,31.26946317950919
88.5000000000004,31.27805411420642
88.6000000000004,31.285282633043423
88.70000000000041,31.289814463514173
88.80000000000041,31.313518210529217
88.9000000000004,31.321736219785713
89.00000000000041,31.332332593374307
89.10000000000042,31.34284410000019
89.20000000000041,31.345630890671416
89.30000000000041,31.34620977705386
89.40000000000042,31.352837320807893
89.50000000000043,31.3774264441748
89.60000000000042,31.377982178968363
89.70000000000041,31.379952712398943
89.80000000000042,31.383226493423162
89.90000000000043,31.38757993011646
90.00000000000043,31.401438745708138
90.10000000000042,31.41663591899112
90.20000000000043,31.419312759355225
90.30000000000044,31.431903407022602
90.40000000000043,31.44185838222371
90.50000000000043,31.444834360418167
90.60000000000043,31.459916536776365
90.70000000000044,31.482380990769197
90.80000000000044,31.483154056968043
90.90000000000043,31.485395134885675
91.00000000000044,31.50187224525738
91.10000000000045,31.507609270991782
91.20000000000044,31.51423610305142
91.30000000000044,31.52526246324465
91.40000000000045,31.53613501721598
91.50000000000045,31.548573657223486
91.60000000000045,31.561132299517393
91.70000000000044,31.572707030303313
91.80000000000045,31.577158714771386
91.90000000000046,31.58962958279689
92.00000000000045,31.599230687902534
92.10000000000045,31.60237267029267
92.20000000000046,31.606972942878844
92.30000000000047,31.653029095249583
92.40000000000046,31.674853473091172
92.50000000000045,31.68344752067582
92.60000000000046,31.709518236068664
92.70000000000047,31.732030888816567
92.80000000000047,31.739533554176454
92.90000000000046,31.747998974281362
93.00000000000047,31.763957864860355
93.10000000000048,31.76862215411043
93.20000000000047,31.785690356022528
93.30000000000047,31.798869364244634
93.40000000000047,31.799675522046133
93.50000000000048,31.80595158598217
93.60000000000048,31.80605512237842
93.70000000000047,31.806824356874735
93.80000000000048,31.816511287483234
93.90000000000049,31.837212392013356
94.00000000000048,31.840257428558957
94.10000000000048,31.87714344782312
94.20000000000049,31.8801077981385
94.3000000000005,31.880815519422733
94.40000000000049,31.88261028723602
94.50000000000048,31.89484302261362
94.60000000000049,31.95041573766025
94.7000000000005,31.954276774546415
94.8000000000005,31.982944019504664
94.90000000000049,31.98443672722775
95.0000000000005,32.0021012779841
95.1000000000005,32.01088779405818
95.2000000000005,32.011506977687056
95.3000000000005,32.02221232472309
95.4000000000005,32.0326544214253
95.50000000000051,32.033379136941065
95.6000000000005,32.04330866703361
95.7000000000005,32.045750010562074
95.80000000000051,32.04879469646885
95.90000000000052,32.07298366683422
96.00000000000051,32.07981708766599
96.1000000000005,32.13394967655281
96.20000000000051,32.13645229859187
96.30000000000052,32.15519035490374
96.40000000000052,32.166341676783595
96.50000000000051,32.18010930858613
96.60000000000052,32.18414821662538
96.70000000000053,32.18533429831384
96.80000000000052,32.19949181001603
96.90000000000052,32.23126320529594
97.00000000000053,32.24746480785581
97.10000000000053,32.248784037948845
97.20000000000053,32.25881083172869
97.30000000000052,32.26849809940014
97.40000000000053,32.269310098094095
97.50000000000054,32.289449026487254
97.60000000000053,32.30433152984182
97.70000000000053,32.323242252939615
97.80000000000054,32.33300989317216
97.90000000000055,32.339262802904585
98.00000000000054,32.357302834431486
98.10000000000053,32.40172977118947
98.20000000000054,32.42947637290816
98.30000000000055,32.499549158196
98.40000000000055,32.535092822791135
98.50000000000054,32.54692719257628
98.60000000000055,32.60668822751109
98.70000000000056,32.652209362954615
98.80000000000055,32.667546516687565
98.90000000000055,32.678231991328744
99.00000000000055,32.68853726040627
99.10000000000056,32.69672259407642
99.20000000000056,32.725959062339776
99.30000000000055,32.773415635515626
99.40000000000056,32.820169406399664
99.50000000000057,32.968996646577125
99.60000000000056,33.18233115079563
99.70000000000056,33.294148315702714
99.80000000000057,33.32175644305701
99.90000000000057,33.322396400835295
